id,season,gameType,gameDate,startTimeUTC,gameState,awayTeam.abbrev,awayTeam.score,homeTeam.abbrev,homeTeam.score,gameOutcome.lastPeriodType
2024020022,20242025,2,2024-10-11,2024-10-12T02:00:00Z,OFF,PHI,3,VAN,2,SO
2024020023,20242025,2,2024-10-11,2024-10-12T02:00:00Z,OFF,STL,3,VGK,4,REG
2024020024,20242025,2,2024-10-12,2024-10-12T17:00:00Z,OFF,LAK,1,BOS,2,OT
2024020025,20242025,2,2024-10-12,2024-10-12T23:00:00Z,OFF,FLA,2,BUF,5,REG
2024020026,20242025,2,2024-10-12,2024-10-12T23:00:00Z,OFF,PIT,2,TOR,4,REG
2024020027,20242025,2,2024-10-12,2024-10-12T23:00:00Z,OFF,OTT,1,MTL,4,REG
2024020028,20242025,2,2024-10-12,2024-10-12T23:00:00Z,OFF,NSH,0,DET,3,REG
2024020029,20242025,2,2025-01-07,2025-01-08T00:00:00Z,OFF,CAR,2,TBL,3,REG
2024020030,20242025,2,2024-10-12,2024-10-12T23:00:00Z,OFF,UTA,6,NYR,5,OT
2024020031,20242025,2,2024-10-12,2024-10-12T23:00:00Z,OFF,NJD,5,WSH,3,REG
2024020032,20242025,2,2024-10-12,2024-10-13T00:00:00Z,OFF,NYI,0,DAL,3,REG
2024020033,20242025,2,2024-10-12,2024-10-13T00:00:00Z,OFF,SEA,5,MIN,4,SO
2024020034,20242025,2,2024-10-12,2024-10-13T01:00:00Z,OFF,CBJ,6,COL,4,REG
2024020035,20242025,2,2024-10-12,2024-10-13T02:00:00Z,OFF,PHI,3,CGY,6,REG
2024020036,20242025,2,2024-10-12,2024-10-13T02:00:00Z,OFF,CHI,5,EDM,2,REG
2024020037,20242025,2,2024-10-12,2024-10-13T02:00:00Z,OFF,ANA,2,SJS,0,REG
2024020038,20242025,2,2024-10-13,2024-10-13T22:00:00Z,OFF,MIN,1,WPG,2,OT
2024020039,20242025,2,2024-10-13,2024-10-14T00:00:00Z,OFF,SEA,0,DAL,2,REG
2024020040,20242025,2,2024-10-13,2024-10-14T00:00:00Z,OFF,CGY,4,EDM,1,REG
2024020041,20242025,2,2024-10-13,2024-10-14T02:00:00Z,OFF,ANA,1,VGK,3,REG
2024020042,20242025,2,2024-10-14,2024-10-14T17:00:00Z,OFF,FLA,4,BOS,3,REG
2024020043,20242025,2,2024-10-14,2024-10-14T17:00:00Z,OFF,LAK,7,OTT,8,OT
2024020044,20242025,2,2024-10-14,2024-10-14T17:00:00Z,OFF,UTA,0,NJD,3,REG
2024020045,20242025,2,2024-10-14,2024-10-14T23:00:00Z,OFF,DET,1,NYR,4,REG
2024020046,20242025,2,2024-10-14,2024-10-14T23:30:00Z,OFF,PIT,6,MTL,3,REG
2024020047,20242025,2,2024-10-14,2024-10-15T01:00:00Z,OFF,NYI,6,COL,2,REG
2024020048,20242025,2,2024-10-15,2024-10-15T23:00:00Z,OFF,VAN,1,TBL,4,REG
2024020049,20242025,2,2024-10-15,2024-10-15T23:00:00Z,OFF,VGK,2,WSH,4,REG
2024020050,20242025,2,2024-10-15,2024-10-15T23:00:00Z,OFF,NJD,2,CAR,4,REG
2024020051,20242025,2,2024-10-15,2024-10-15T23:00:00Z,OFF,FLA,4,CBJ,3,REG
2024020052,20242025,2,2024-10-15,2024-10-15T23:30:00Z,OFF,MIN,4,STL,1,REG
2024020053,20242025,2,2024-10-15,2024-10-16T00:00:00Z,OFF,SEA,7,NSH,3,REG
2024020054,20242025,2,2024-10-15,2024-10-16T00:00:00Z,OFF,SJS,2,DAL,3,SO
2024020055,20242025,2,2024-10-15,2024-10-16T01:00:00Z,OFF,CHI,1,CGY,3,REG
2024020056,20242025,2,2024-10-15,2024-10-16T02:00:00Z,OFF,PHI,3,EDM,4,OT
2024020057,20242025,2,2024-10-16,2024-10-16T23:00:00Z,OFF,BUF,5,PIT,6,OT
2024020058,20242025,2,2024-10-16,2024-10-16T23:30:00Z,OFF,LAK,2,TOR,6,REG
2024020059,20242025,2,2024-10-16,2024-10-17T01:30:00Z,OFF,BOS,5,COL,3,REG
2024020060,20242025,2,2024-10-16,2024-10-17T02:00:00Z,OFF,UTA,4,ANA,5,OT
2024020061,20242025,2,2024-10-17,2024-10-17T23:00:00Z,OFF,LAK,4,MTL,1,REG
2024020062,20242025,2,2024-10-17,2024-10-17T23:00:00Z,OFF,NJD,3,OTT,1,REG
2024020063,20242025,2,2024-10-17,2024-10-17T23:30:00Z,OFF,NYR,5,DET,2,REG
2024020064,20242025,2,2024-10-17,2024-10-17T23:00:00Z,OFF,VGK,3,TBL,4,REG
2024020065,20242025,2,2024-10-17,2024-10-17T23:00:00Z,OFF,VAN,3,FLA,2,OT
2024020066,20242025,2,2024-10-17,2024-10-17T23:00:00Z,OFF,DAL,2,WSH,3,REG
2024020067,20242025,2,2024-10-17,2024-10-17T23:00:00Z,OFF,BUF,4,CBJ,6,REG
2024020068,20242025,2,2024-10-17,2024-10-18T00:00:00Z,OFF,NYI,0,STL,1,OT
2024020069,20242025,2,2024-10-17,2024-10-18T00:00:00Z,OFF,EDM,4,NSH,2,REG
2024020070,20242025,2,2024-10-17,2024-10-18T00:30:00Z,OFF,SJS,2,CHI,4,REG
2024020071,20242025,2,2024-10-17,2024-10-18T02:00:00Z,OFF,PHI,4,SEA,6,REG
2024020072,20242025,2,2024-10-18,2024-10-18T23:00:00Z,OFF,CAR,4,PIT,1,REG
2024020073,20242025,2,2024-10-18,2024-10-19T00:00:00Z,OFF,SJS,3,WPG,8,REG
2024020074,20242025,2,2024-10-18,2024-10-19T01:00:00Z,OFF,ANA,3,COL,4,OT
2024020075,20242025,2,2024-10-19,2024-10-19T17:00:00Z,OFF,TBL,4,OTT,5,REG
2024020076,20242025,2,2024-10-19,2024-10-19T18:00:00Z,OFF,DET,5,NSH,2,REG
2024020077,20242025,2,2024-10-19,2024-10-19T20:00:00Z,OFF,EDM,1,DAL,4,REG
2024020078,20242025,2,2024-10-19,2024-10-19T22:00:00Z,OFF,VGK,3,FLA,4,OT
2024020079,20242025,2,2024-10-19,2024-10-19T23:00:00Z,OFF,NYR,4,TOR,1,REG
2024020080,20242025,2,2024-10-19,2024-10-19T23:00:00Z,OFF,WSH,6,NJD,5,OT
2024020081,20242025,2,2024-10-19,2024-10-19T23:00:00Z,OFF,MTL,3,NYI,4,SO
2024020082,20242025,2,2024-10-19,2024-10-19T23:00:00Z,OFF,VAN,3,PHI,0,REG
2024020083,20242025,2,2024-10-19,2024-10-19T23:00:00Z,OFF,MIN,3,CBJ,1,REG
2024020084,20242025,2,2024-10-19,2024-10-19T23:00:00Z,OFF,CAR,3,STL,4,REG
2024020085,20242025,2,2024-10-19,2024-10-20T00:00:00Z,OFF,BUF,4,CHI,2,REG
2024020086,20242025,2,2024-10-19,2024-10-20T01:00:00Z,OFF,BOS,1,UTA,2,OT
2024020087,20242025,2,2024-10-19,2024-10-20T02:00:00Z,OFF,CGY,1,SEA,2,OT
2024020088,20242025,2,2024-10-20,2024-10-20T19:00:00Z,OFF,PIT,3,WPG,6,REG
2024020089,20242025,2,2024-10-20,2024-10-21T00:00:00Z,OFF,COL,4,SJS,1,REG
2024020090,20242025,2,2024-10-20,2024-10-21T00:00:00Z,OFF,LAK,4,ANA,1,REG
2024020091,20242025,2,2024-10-21,2024-10-21T23:30:00Z,OFF,TBL,2,TOR,5,REG
2024020092,20242025,2,2024-10-22,2024-10-22T22:00:00Z,OFF,WSH,4,PHI,1,REG
2024020093,20242025,2,2024-10-22,2024-10-22T22:30:00Z,OFF,MIN,5,FLA,1,REG
2024020094,20242025,2,2024-10-22,2024-10-22T22:45:00Z,OFF,TBL,8,NJD,5,REG
2024020095,20242025,2,2024-10-22,2024-10-22T23:00:00Z,OFF,DAL,2,BUF,4,REG
2024020096,20242025,2,2024-10-22,2024-10-22T23:15:00Z,OFF,NYR,7,MTL,2,REG
2024020097,20242025,2,2024-10-22,2024-10-22T23:30:00Z,OFF,TOR,2,CBJ,6,REG
2024020098,20242025,2,2024-10-22,2024-10-22T23:45:00Z,OFF,DET,1,NYI,0,REG
2024020099,20242025,2,2024-10-22,2024-10-23T00:00:00Z,OFF,WPG,3,STL,2,REG
2024020100,20242025,2,2024-10-22,2024-10-23T00:15:00Z,OFF,VAN,6,CHI,3,REG
2024020101,20242025,2,2024-10-22,2024-10-23T00:45:00Z,OFF,BOS,0,NSH,4,REG
2024020102,20242025,2,2024-10-22,2024-10-23T01:30:00Z,OFF,PIT,3,CGY,4,SO
2024020103,20242025,2,2024-10-22,2024-10-23T01:00:00Z,OFF,CAR,3,EDM,2,OT
2024020104,20242025,2,2024-10-22,2024-10-23T01:15:00Z,OFF,OTT,4,UTA,0,REG
2024020105,20242025,2,2024-10-22,2024-10-23T02:15:00Z,OFF,SJS,1,ANA,3,REG
2024020106,20242025,2,2024-10-22,2024-10-23T00:30:00Z,OFF,COL,3,SEA,2,REG
2024020107,20242025,2,2024-10-22,2024-10-23T03:00:00Z,OFF,LAK,1,VGK,6,REG
2024020108,20242025,2,2024-10-23,2024-10-23T23:30:00Z,OFF,PHI,3,WSH,6,REG
2024020109,20242025,2,2024-10-24,2024-10-24T23:00:00Z,OFF,DAL,5,BOS,2,REG
2024020110,20242025,2,2024-10-24,2024-10-24T23:00:00Z,OFF,STL,5,TOR,1,REG
2024020111,20242025,2,2024-10-24,2024-10-24T23:00:00Z,OFF,NJD,3,DET,5,REG
2024020112,20242025,2,2024-10-24,2024-10-24T23:00:00Z,OFF,MIN,4,TBL,2,REG
2024020113,20242025,2,2024-10-24,2024-10-24T23:00:00Z,OFF,FLA,3,NYR,1,REG
2024020114,20242025,2,2024-10-24,2024-10-25T01:00:00Z,OFF,CAR,4,CGY,2,REG
2024020115,20242025,2,2024-10-24,2024-10-25T01:00:00Z,OFF,COL,5,UTA,1,REG
2024020116,20242025,2,2024-10-24,2024-10-25T02:00:00Z,OFF,WPG,4,SEA,3,OT
2024020117,20242025,2,2024-10-24,2024-10-25T02:30:00Z,OFF,SJS,2,LAK,3,REG
2024020118,20242025,2,2024-10-25,2024-10-25T22:00:00Z,OFF,OTT,4,VGK,6,REG
2024020119,20242025,2,2024-10-25,2024-10-25T23:00:00Z,OFF,NYI,4,NJD,3,OT
2024020120,20242025,2,2024-10-25,2024-10-26T00:30:00Z,OFF,NSH,3,CHI,2,REG
2024020121,20242025,2,2024-10-25,2024-10-26T01:00:00Z,OFF,PIT,0,EDM,4,REG
2024020122,20242025,2,2024-10-26,2024-10-26T17:00:00Z,OFF,DET,3,BUF,5,REG
2024020123,20242025,2,2024-10-26,2024-10-26T17:00:00Z,OFF,MIN,5,PHI,7,REG
2024020124,20242025,2,2024-10-26,2024-10-26T20:00:00Z,OFF,UTA,2,LAK,3,REG
2024020125,20242025,2,2024-10-26,2024-10-26T23:00:00Z,OFF,TOR,3,BOS,4,OT
2024020126,20242025,2,2024-10-26,2024-10-26T23:00:00Z,OFF,STL,2,MTL,5,REG
2024020127,20242025,2,2024-10-26,2024-10-26T23:00:00Z,OFF,WSH,0,TBL,3,REG
2024020128,20242025,2,2024-10-26,2024-10-26T23:00:00Z,OFF,ANA,1,NYR,2,REG
2024020129,20242025,2,2024-10-26,2024-10-26T23:00:00Z,OFF,WPG,5,CGY,3,REG
2024020130,20242025,2,2024-10-26,2024-10-26T23:30:00Z,OFF,FLA,6,NYI,3,REG
2024020131,20242025,2,2024-10-26,2024-10-27T00:00:00Z,OFF,CBJ,3,NSH,4,OT
2024020132,20242025,2,2024-10-26,2024-10-27T00:00:00Z,OFF,CHI,2,DAL,4,REG
2024020133,20242025,2,2024-10-26,2024-10-27T02:00:00Z,OFF,PIT,3,VAN,4,REG
2024020134,20242025,2,2024-10-26,2024-10-27T02:00:00Z,OFF,SJS,3,VGK,7,REG
2024020135,20242025,2,2024-10-26,2024-10-27T02:00:00Z,OFF,CAR,4,SEA,1,REG
2024020136,20242025,2,2024-10-27,2024-10-27T22:00:00Z,OFF,EDM,3,DET,2,OT
2024020137,20242025,2,2024-10-27,2024-10-27T23:00:00Z,OFF,ANA,2,NJD,6,REG
2024020138,20242025,2,2024-10-27,2024-10-27T23:00:00Z,OFF,MTL,4,PHI,3,REG
2024020139,20242025,2,2024-10-27,2024-10-28T01:00:00Z,OFF,OTT,4,COL,5,REG
2024020140,20242025,2,2024-10-28,2024-10-28T23:00:00Z,OFF,FLA,5,BUF,2,REG
2024020141,20242025,2,2024-10-28,2024-10-28T23:30:00Z,OFF,NSH,2,TBL,3,OT
2024020142,20242025,2,2024-10-28,2024-10-28T23:00:00Z,OFF,EDM,1,CBJ,6,REG
2024020143,20242025,2,2024-10-28,2024-10-28T23:30:00Z,OFF,TOR,6,WPG,4,REG
2024020144,20242025,2,2024-10-28,2024-10-29T01:00:00Z,OFF,CHI,5,COL,2,REG
2024020145,20242025,2,2024-10-28,2024-10-29T01:00:00Z,OFF,SJS,5,UTA,4,OT
2024020146,20242025,2,2024-10-28,2024-10-29T02:00:00Z,OFF,CAR,4,VAN,3,OT
2024020147,20242025,2,2024-10-28,2024-10-29T02:00:00Z,OFF,CGY,0,VGK,5,REG
2024020148,20242025,2,2024-10-29,2024-10-29T23:00:00Z,OFF,PHI,2,BOS,0,REG
2024020149,20242025,2,2024-10-29,2024-10-29T23:00:00Z,OFF,SEA,8,MTL,2,REG
2024020150,20242025,2,2024-10-29,2024-10-29T23:00:00Z,OFF,STL,1,OTT,8,REG
2024020151,20242025,2,2024-10-29,2024-10-29T23:30:00Z,OFF,NYR,3,WSH,5,REG
2024020152,20242025,2,2024-10-29,2024-10-29T23:00:00Z,OFF,ANA,3,NYI,1,REG
2024020153,20242025,2,2024-10-29,2024-10-29T23:00:00Z,OFF,MIN,5,PIT,3,REG
2024020154,20242025,2,2024-10-29,2024-10-30T02:00:00Z,OFF,LAK,2,SJS,4,REG
2024020155,20242025,2,2024-10-30,2024-10-30T23:00:00Z,OFF,NYI,0,CBJ,2,REG
2024020156,20242025,2,2024-10-30,2024-10-30T23:30:00Z,OFF,WPG,6,DET,2,REG
2024020157,20242025,2,2024-10-30,2024-10-31T01:00:00Z,OFF,TBL,5,COL,2,REG
2024020158,20242025,2,2024-10-30,2024-10-31T01:30:00Z,OFF,CGY,1,UTA,5,REG
2024020159,20242025,2,2024-10-30,2024-10-31T02:30:00Z,OFF,NJD,6,VAN,0,REG
2024020160,20242025,2,2024-10-30,2024-10-31T02:00:00Z,OFF,VGK,3,LAK,6,REG
2024020161,20242025,2,2024-10-31,2024-10-31T23:00:00Z,OFF,SEA,1,TOR,4,REG
2024020162,20242025,2,2024-10-31,2024-10-31T23:00:00Z,OFF,STL,1,PHI,2,REG
2024020163,20242025,2,2024-10-31,2024-10-31T23:00:00Z,OFF,ANA,1,PIT,2,OT
2024020164,20242025,2,2024-10-31,2024-10-31T23:00:00Z,OFF,MTL,3,WSH,6,REG
2024020165,20242025,2,2024-10-31,2024-10-31T23:00:00Z,OFF,BOS,2,CAR,8,REG
2024020166,20242025,2,2024-10-31,2024-11-01T00:00:00Z,OFF,EDM,5,NSH,1,REG
2024020167,20242025,2,2024-10-31,2024-11-01T02:30:00Z,OFF,CHI,2,SJS,3,REG
2024020168,20242025,2,2024-11-01,2024-11-01T18:00:00Z,OFF,FLA,6,DAL,4,REG
2024020169,20242025,2,2024-11-01,2024-11-01T23:00:00Z,OFF,NYI,4,BUF,3,REG
2024020170,20242025,2,2024-11-01,2024-11-01T23:00:00Z,OFF,OTT,1,NYR,2,REG
2024020171,20242025,2,2024-11-01,2024-11-01T23:00:00Z,OFF,WPG,6,CBJ,2,REG
2024020172,20242025,2,2024-11-01,2024-11-02T00:00:00Z,OFF,TBL,3,MIN,5,REG
2024020173,20242025,2,2024-11-01,2024-11-02T01:00:00Z,OFF,NJD,0,CGY,3,REG
2024020174,20242025,2,2024-11-02,2024-11-02T16:00:00Z,OFF,DAL,2,FLA,4,REG
2024020175,20242025,2,2024-11-02,2024-11-02T17:00:00Z,OFF,BOS,3,PHI,0,REG
2024020176,20242025,2,2024-11-02,2024-11-02T20:00:00Z,OFF,CHI,4,LAK,3,SO
2024020177,20242025,2,2024-11-02,2024-11-02T21:00:00Z,OFF,CBJ,2,WSH,7,REG
2024020178,20242025,2,2024-11-02,2024-11-02T23:00:00Z,OFF,SEA,0,OTT,3,REG
2024020179,20242025,2,2024-11-02,2024-11-02T23:00:00Z,OFF,BUF,1,DET,2,REG
2024020180,20242025,2,2024-11-02,2024-11-02T23:00:00Z,OFF,MTL,1,PIT,3,REG
2024020181,20242025,2,2024-11-02,2024-11-02T23:00:00Z,OFF,TOR,2,STL,4,REG
2024020182,20242025,2,2024-11-02,2024-11-03T00:00:00Z,OFF,COL,2,NSH,5,REG
2024020183,20242025,2,2024-11-02,2024-11-03T02:00:00Z,OFF,UTA,3,VGK,4,OT
2024020184,20242025,2,2024-11-02,2024-11-03T02:00:00Z,OFF,VAN,3,SJS,2,REG
2024020185,20242025,2,2024-11-03,2024-11-03T18:00:00Z,OFF,NYI,2,NYR,5,REG
2024020186,20242025,2,2024-11-03,2024-11-03T20:00:00Z,OFF,TBL,4,WPG,7,REG
2024020187,20242025,2,2024-11-03,2024-11-03T22:00:00Z,OFF,SEA,0,BOS,2,REG
2024020188,20242025,2,2024-11-03,2024-11-03T22:00:00Z,OFF,WSH,2,CAR,4,REG
2024020189,20242025,2,2024-11-03,2024-11-03T23:00:00Z,OFF,TOR,1,MIN,2,OT
2024020190,20242025,2,2024-11-03,2024-11-04T01:00:00Z,OFF,EDM,4,CGY,2,REG
2024020191,20242025,2,2024-11-03,2024-11-04T01:00:00Z,OFF,CHI,4,ANA,2,REG
2024020192,20242025,2,2024-11-04,2024-11-05T01:00:00Z,OFF,LAK,3,NSH,0,REG
2024020193,20242025,2,2024-11-04,2024-11-05T01:30:00Z,OFF,NJD,3,EDM,0,REG
2024020194,20242025,2,2024-11-05,2024-11-06T00:00:00Z,OFF,OTT,1,BUF,5,REG
2024020195,20242025,2,2024-11-05,2024-11-06T00:00:00Z,OFF,BOS,0,TOR,4,REG
2024020196,20242025,2,2024-11-05,2024-11-06T00:00:00Z,OFF,CGY,3,MTL,2,OT
2024020197,20242025,2,2024-11-05,2024-11-06T00:00:00Z,OFF,PHI,4,CAR,6,REG
2024020198,20242025,2,2024-11-05,2024-11-06T00:30:00Z,OFF,PIT,3,NYI,4,SO
2024020199,20242025,2,2024-11-05,2024-11-06T01:00:00Z,OFF,TBL,2,STL,3,REG
2024020200,20242025,2,2024-11-05,2024-11-06T01:00:00Z,OFF,LAK,5,MIN,1,REG
2024020201,20242025,2,2024-11-05,2024-11-06T01:00:00Z,OFF,UTA,0,WPG,3,REG
2024020202,20242025,2,2024-11-05,2024-11-06T02:00:00Z,OFF,SEA,3,COL,6,REG
2024020203,20242025,2,2024-11-05,2024-11-06T03:00:00Z,OFF,VAN,5,ANA,1,REG
2024020204,20242025,2,2024-11-05,2024-11-06T03:30:00Z,OFF,CBJ,1,SJS,2,OT
2024020205,20242025,2,2024-11-06,2024-11-07T00:00:00Z,OFF,NSH,2,WSH,3,REG
2024020206,20242025,2,2024-11-06,2024-11-07T01:00:00Z,OFF,DET,4,CHI,1,REG
2024020207,20242025,2,2024-11-06,2024-11-07T01:30:00Z,OFF,VGK,4,EDM,2,REG
2024020208,20242025,2,2024-11-07,2024-11-08T00:00:00Z,OFF,CGY,3,BOS,4,OT
2024020209,20242025,2,2024-11-07,2024-11-08T00:00:00Z,OFF,NYI,4,OTT,2,REG
2024020210,20242025,2,2024-11-07,2024-11-08T00:30:00Z,OFF,PHI,2,TBL,1,SO
2024020211,20242025,2,2024-11-07,2024-11-08T00:00:00Z,OFF,NSH,2,FLA,6,REG
2024020212,20242025,2,2024-11-07,2024-11-08T00:00:00Z,OFF,MTL,3,NJD,5,REG
2024020213,20242025,2,2024-11-07,2024-11-08T00:00:00Z,OFF,BUF,6,NYR,1,REG
2024020214,20242025,2,2024-11-07,2024-11-08T00:00:00Z,OFF,PIT,1,CAR,5,REG
2024020215,20242025,2,2024-11-07,2024-11-08T01:00:00Z,OFF,UTA,4,STL,2,REG
2024020216,20242025,2,2024-11-07,2024-11-08T01:00:00Z,OFF,CHI,1,DAL,3,REG
2024020217,20242025,2,2024-11-07,2024-11-08T01:00:00Z,OFF,COL,0,WPG,1,REG
2024020218,20242025,2,2024-11-07,2024-11-08T03:30:00Z,OFF,VAN,4,LAK,2,REG
2024020219,20242025,2,2024-11-07,2024-11-08T03:30:00Z,OFF,MIN,5,SJS,2,REG
2024020220,20242025,2,2024-11-08,2024-11-09T00:00:00Z,OFF,DET,1,TOR,3,REG
2024020221,20242025,2,2024-11-08,2024-11-09T00:30:00Z,OFF,PIT,4,WSH,2,REG
2024020222,20242025,2,2024-11-08,2024-11-09T03:00:00Z,OFF,MIN,5,ANA,2,REG
2024020223,20242025,2,2024-11-08,2024-11-09T03:00:00Z,OFF,VGK,3,SEA,4,OT
2024020224,20242025,2,2024-11-09,2024-11-09T18:00:00Z,OFF,CGY,2,BUF,3,SO
2024020225,20242025,2,2024-11-09,2024-11-09T23:00:00Z,OFF,PHI,3,FLA,4,SO
2024020226,20242025,2,2024-11-09,2024-11-10T00:00:00Z,OFF,OTT,3,BOS,2,OT
2024020227,20242025,2,2024-11-09,2024-11-10T00:00:00Z,OFF,MTL,1,TOR,4,REG
2024020228,20242025,2,2024-11-09,2024-11-10T00:00:00Z,OFF,NYR,4,DET,0,REG
2024020229,20242025,2,2024-11-09,2024-11-10T00:00:00Z,OFF,WSH,8,STL,1,REG
2024020230,20242025,2,2024-11-09,2024-11-09T20:00:00Z,OFF,DAL,1,WPG,4,REG
2024020231,20242025,2,2024-11-09,2024-11-10T00:30:00Z,OFF,NJD,4,NYI,3,OT
2024020232,20242025,2,2024-11-09,2024-11-10T01:00:00Z,OFF,UTA,0,NSH,4,REG
2024020233,20242025,2,2024-11-09,2024-11-10T02:00:00Z,OFF,CAR,4,COL,6,REG
2024020234,20242025,2,2024-11-09,2024-11-10T02:00:00Z,OFF,CBJ,2,LAK,5,REG
2024020235,20242025,2,2024-11-09,2024-11-10T03:00:00Z,OFF,EDM,7,VAN,3,REG
2024020236,20242025,2,2024-11-10,2024-11-11T00:00:00Z,OFF,SJS,1,NJD,0,REG
2024020237,20242025,2,2024-11-10,2024-11-11T00:00:00Z,OFF,MIN,1,CHI,2,OT
2024020238,20242025,2,2024-11-10,2024-11-11T01:00:00Z,OFF,CBJ,2,ANA,4,REG
2024020239,20242025,2,2024-11-11,2024-11-11T17:30:00Z,OFF,MTL,7,BUF,5,REG
2024020240,20242025,2,2024-11-11,2024-11-12T00:00:00Z,OFF,SJS,3,PHI,4,SO
2024020241,20242025,2,2024-11-11,2024-11-12T00:00:00Z,OFF,DAL,7,PIT,1,REG
2024020242,20242025,2,2024-11-11,2024-11-12T01:30:00Z,OFF,LAK,1,CGY,3,REG
2024020243,20242025,2,2024-11-11,2024-11-12T02:00:00Z,OFF,NSH,2,COL,3,OT
2024020244,20242025,2,2024-11-11,2024-11-12T03:00:00Z,OFF,CAR,5,VGK,2,REG
2024020245,20242025,2,2024-11-12,2024-11-13T00:00:00Z,OFF,OTT,3,TOR,0,REG
2024020246,20242025,2,2024-11-12,2024-11-13T00:30:00Z,OFF,NJD,4,FLA,1,REG
2024020247,20242025,2,2024-11-12,2024-11-13T00:00:00Z,OFF,WPG,6,NYR,3,REG
2024020248,20242025,2,2024-11-12,2024-11-13T01:00:00Z,OFF,BOS,3,STL,2,REG
2024020249,20242025,2,2024-11-12,2024-11-13T02:00:00Z,OFF,NYI,3,EDM,4,OT
2024020250,20242025,2,2024-11-12,2024-11-13T03:00:00Z,OFF,CGY,1,VAN,3,REG
2024020251,20242025,2,2024-11-12,2024-11-13T03:00:00Z,OFF,CBJ,2,SEA,5,REG
2024020252,20242025,2,2024-11-13,2024-11-14T00:30:00Z,OFF,DET,3,PIT,2,OT
2024020253,20242025,2,2024-11-13,2024-11-14T00:30:00Z,OFF,TOR,4,WSH,3,OT
2024020254,20242025,2,2024-11-13,2024-11-14T02:00:00Z,OFF,CAR,1,UTA,4,REG
2024020255,20242025,2,2024-11-13,2024-11-14T03:00:00Z,OFF,LAK,2,COL,4,REG
2024020256,20242025,2,2024-11-13,2024-11-14T03:00:00Z,OFF,VGK,3,ANA,2,REG
2024020257,20242025,2,2024-11-14,2024-11-15T00:30:00Z,OFF,STL,3,BUF,4,OT
2024020258,20242025,2,2024-11-14,2024-11-15T00:00:00Z,OFF,PHI,5,OTT,4,OT
2024020259,20242025,2,2024-11-14,2024-11-15T00:00:00Z,OFF,WPG,1,TBL,4,REG
2024020260,20242025,2,2024-11-14,2024-11-15T00:00:00Z,OFF,NJD,6,FLA,2,REG
2024020261,20242025,2,2024-11-14,2024-11-15T00:00:00Z,OFF,SJS,2,NYR,3,REG
2024020262,20242025,2,2024-11-14,2024-11-15T01:00:00Z,OFF,BOS,2,DAL,7,REG
2024020263,20242025,2,2024-11-14,2024-11-15T01:00:00Z,OFF,MTL,0,MIN,3,REG
2024020264,20242025,2,2024-11-14,2024-11-15T02:00:00Z,OFF,NSH,2,EDM,3,OT
2024020265,20242025,2,2024-11-14,2024-11-15T03:00:00Z,OFF,NYI,5,VAN,2,REG
2024020266,20242025,2,2024-11-14,2024-11-15T03:00:00Z,OFF,CHI,1,SEA,3,REG
