id,season,gameType,gameDate,startTimeUTC,gameState,awayTeam.abbrev,awayTeam.score,homeTeam.abbrev,homeTeam.score,gameOutcome.lastPeriodType
2023020039,20232024,2,2023-10-16,2023-10-16T23:00:00Z,OFF,CGY,2,WSH,3,SO
2023020040,20232024,2,2023-10-17,2023-10-17T23:30:00Z,OFF,TBL,2,BUF,3,OT
2023020041,20232024,2,2023-10-17,2023-10-17T23:00:00Z,OFF,MIN,5,MTL,2,REG
2023020042,20232024,2,2023-10-17,2023-10-17T22:00:00Z,OFF,VAN,0,PHI,2,REG
2023020043,20232024,2,2023-10-17,2023-10-17T23:30:00Z,OFF,ARI,0,NYI,1,REG
2023020044,20232024,2,2023-10-17,2023-10-18T00:00:00Z,OFF,EDM,6,NSH,1,REG
2023020045,20232024,2,2023-10-17,2023-10-18T00:00:00Z,OFF,LAK,5,WPG,1,REG
2023020046,20232024,2,2023-10-17,2023-10-18T02:00:00Z,OFF,COL,4,SEA,1,REG
2023020047,20232024,2,2023-10-17,2023-10-18T02:30:00Z,OFF,CAR,6,SJS,3,REG
2023020048,20232024,2,2023-10-17,2023-10-18T02:30:00Z,OFF,DAL,2,VGK,3,SO
2023020049,20232024,2,2023-10-18,2023-10-18T23:00:00Z,OFF,WSH,1,OTT,6,REG
2023020050,20232024,2,2023-10-18,2023-10-18T23:30:00Z,OFF,PIT,3,DET,6,REG
2023020051,20232024,2,2023-10-19,2023-10-19T23:00:00Z,OFF,CGY,4,BUF,3,REG
2023020052,20232024,2,2023-10-19,2023-10-19T23:00:00Z,OFF,TOR,1,FLA,3,REG
2023020053,20232024,2,2023-10-19,2023-10-19T23:00:00Z,OFF,NSH,4,NYR,1,REG
2023020054,20232024,2,2023-10-19,2023-10-19T23:30:00Z,OFF,EDM,1,PHI,4,REG
2023020055,20232024,2,2023-10-19,2023-10-19T23:00:00Z,OFF,VAN,3,TBL,4,REG
2023020056,20232024,2,2023-10-19,2023-10-20T00:00:00Z,OFF,LAK,7,MIN,3,REG
2023020057,20232024,2,2023-10-19,2023-10-20T00:00:00Z,OFF,ARI,6,STL,2,REG
2023020058,20232024,2,2023-10-19,2023-10-20T00:00:00Z,OFF,VGK,5,WPG,3,REG
2023020059,20232024,2,2023-10-19,2023-10-20T02:00:00Z,OFF,DAL,3,ANA,2,REG
2023020060,20232024,2,2023-10-19,2023-10-20T02:00:00Z,OFF,CAR,4,SEA,7,REG
2023020061,20232024,2,2023-10-19,2023-10-20T02:30:00Z,OFF,CHI,0,COL,4,REG
2023020062,20232024,2,2023-10-19,2023-10-20T02:30:00Z,OFF,BOS,3,SJS,1,REG
2023020063,20232024,2,2023-10-20,2023-10-20T23:00:00Z,OFF,CGY,1,CBJ,3,REG
2023020064,20232024,2,2023-10-20,2023-10-20T23:30:00Z,OFF,NJD,5,NYI,4,OT
2023020065,20232024,2,2023-10-21,2023-10-21T17:00:00Z,OFF,DET,5,OTT,2,REG
2023020066,20232024,2,2023-10-21,2023-10-21T20:00:00Z,OFF,ANA,1,ARI,2,REG
2023020067,20232024,2,2023-10-21,2023-10-21T23:00:00Z,OFF,NYI,1,BUF,3,REG
2023020068,20232024,2,2023-10-21,2023-10-21T23:00:00Z,OFF,VAN,5,FLA,3,REG
2023020069,20232024,2,2023-10-21,2023-10-21T23:00:00Z,OFF,WSH,2,MTL,3,OT
2023020070,20232024,2,2023-10-21,2023-10-21T23:00:00Z,OFF,TOR,4,TBL,3,OT
2023020071,20232024,2,2023-10-21,2023-10-22T00:00:00Z,OFF,VGK,5,CHI,3,REG
2023020072,20232024,2,2023-10-21,2023-10-22T00:00:00Z,OFF,PHI,4,DAL,5,OT
2023020073,20232024,2,2023-10-21,2023-10-22T00:00:00Z,OFF,CBJ,5,MIN,4,OT
2023020074,20232024,2,2023-10-21,2023-10-22T00:00:00Z,OFF,SJS,1,NSH,5,REG
2023020075,20232024,2,2023-10-21,2023-10-22T00:00:00Z,OFF,PIT,2,STL,4,REG
2023020076,20232024,2,2023-10-21,2023-10-22T01:00:00Z,OFF,CAR,4,COL,6,REG
2023020077,20232024,2,2023-10-21,2023-10-22T02:00:00Z,OFF,WPG,3,EDM,2,OT
2023020078,20232024,2,2023-10-21,2023-10-22T02:00:00Z,OFF,NYR,4,SEA,1,REG
2023020079,20232024,2,2023-10-21,2023-10-22T02:30:00Z,OFF,BOS,4,LAK,2,REG
2023020080,20232024,2,2023-10-22,2023-10-22T21:00:00Z,OFF,CGY,2,DET,6,REG
2023020081,20232024,2,2023-10-22,2023-10-23T00:30:00Z,OFF,BOS,3,ANA,1,REG
2023020082,20232024,2,2023-10-23,2023-10-23T23:00:00Z,OFF,MTL,3,BUF,1,REG
2023020083,20232024,2,2023-10-24,2023-10-24T22:00:00Z,OFF,TOR,4,WSH,1,REG
2023020084,20232024,2,2023-10-24,2023-10-25T00:30:00Z,OFF,ANA,3,CBJ,2,OT
2023020085,20232024,2,2023-10-24,2023-10-24T22:45:00Z,OFF,BUF,6,OTT,4,REG
2023020086,20232024,2,2023-10-24,2023-10-24T23:00:00Z,OFF,CAR,0,TBL,3,REG
2023020087,20232024,2,2023-10-24,2023-10-24T23:15:00Z,OFF,NJD,5,MTL,2,REG
2023020088,20232024,2,2023-10-24,2023-10-24T23:30:00Z,OFF,DAL,4,PIT,1,REG
2023020089,20232024,2,2023-10-24,2023-10-24T23:45:00Z,OFF,SJS,1,FLA,3,REG
2023020090,20232024,2,2023-10-24,2023-10-25T00:00:00Z,OFF,COL,7,NYI,4,REG
2023020091,20232024,2,2023-10-24,2023-10-25T00:15:00Z,OFF,SEA,5,DET,4,OT
2023020092,20232024,2,2023-10-24,2023-10-25T00:30:00Z,OFF,BOS,3,CHI,0,REG
2023020093,20232024,2,2023-10-24,2023-10-25T00:45:00Z,OFF,STL,2,WPG,4,REG
2023020094,20232024,2,2023-10-24,2023-10-25T01:00:00Z,OFF,EDM,4,MIN,7,REG
2023020095,20232024,2,2023-10-24,2023-10-25T01:15:00Z,OFF,VAN,3,NSH,2,REG
2023020096,20232024,2,2023-10-24,2023-10-25T01:45:00Z,OFF,NYR,3,CGY,1,REG
2023020097,20232024,2,2023-10-24,2023-10-25T02:30:00Z,OFF,ARI,3,LAK,6,REG
2023020098,20232024,2,2023-10-24,2023-10-25T03:00:00Z,OFF,PHI,2,VGK,3,REG
2023020099,20232024,2,2023-10-25,2023-10-25T23:30:00Z,OFF,WSH,6,NJD,4,REG
2023020100,20232024,2,2023-10-26,2023-10-26T23:00:00Z,OFF,ANA,4,BOS,3,OT
2023020101,20232024,2,2023-10-26,2023-10-26T23:00:00Z,OFF,SEA,2,CAR,3,OT
2023020102,20232024,2,2023-10-26,2023-10-26T23:00:00Z,OFF,WPG,4,DET,1,REG
2023020103,20232024,2,2023-10-26,2023-10-26T23:00:00Z,OFF,CBJ,3,MTL,4,OT
2023020104,20232024,2,2023-10-26,2023-10-26T23:30:00Z,OFF,MIN,2,PHI,6,REG
2023020105,20232024,2,2023-10-26,2023-10-26T23:00:00Z,OFF,COL,0,PIT,4,REG
2023020106,20232024,2,2023-10-26,2023-10-26T23:00:00Z,OFF,SJS,0,TBL,6,REG
2023020107,20232024,2,2023-10-26,2023-10-26T23:30:00Z,OFF,OTT,2,NYI,3,REG
2023020108,20232024,2,2023-10-26,2023-10-27T00:00:00Z,OFF,TOR,4,DAL,1,REG
2023020109,20232024,2,2023-10-26,2023-10-27T01:00:00Z,OFF,STL,3,CGY,0,REG
2023020110,20232024,2,2023-10-26,2023-10-27T01:00:00Z,OFF,NYR,3,EDM,0,REG
2023020111,20232024,2,2023-10-27,2023-10-27T22:00:00Z,OFF,CHI,4,VGK,3,OT
2023020112,20232024,2,2023-10-27,2023-10-27T23:00:00Z,OFF,SJS,0,CAR,3,REG
2023020113,20232024,2,2023-10-27,2023-10-27T23:00:00Z,OFF,BUF,4,NJD,5,REG
2023020114,20232024,2,2023-10-27,2023-10-27T23:00:00Z,OFF,MIN,2,WSH,3,SO
2023020115,20232024,2,2023-10-27,2023-10-28T02:00:00Z,OFF,LAK,5,ARI,4,REG
2023020116,20232024,2,2023-10-27,2023-10-28T02:00:00Z,OFF,STL,0,VAN,5,REG
2023020117,20232024,2,2023-10-28,2023-10-28T17:00:00Z,OFF,ANA,7,PHI,4,REG
2023020118,20232024,2,2023-10-28,2023-10-28T22:00:00Z,OFF,SEA,2,FLA,3,REG
2023020119,20232024,2,2023-10-28,2023-10-28T23:00:00Z,OFF,DET,1,BOS,4,REG
2023020120,20232024,2,2023-10-28,2023-10-28T23:00:00Z,OFF,NYI,2,CBJ,0,REG
2023020121,20232024,2,2023-10-28,2023-10-28T23:00:00Z,OFF,WPG,3,MTL,4,SO
2023020122,20232024,2,2023-10-28,2023-10-28T23:00:00Z,OFF,TOR,2,NSH,3,OT
2023020123,20232024,2,2023-10-28,2023-10-28T23:00:00Z,OFF,OTT,5,PIT,2,REG
2023020124,20232024,2,2023-10-28,2023-10-29T02:00:00Z,OFF,NYR,4,VAN,3,OT
2023020125,20232024,2,2023-10-28,2023-10-29T02:30:00Z,OFF,VGK,4,LAK,3,SO
2023020126,20232024,2,2023-10-29,2023-10-29T17:00:00Z,OFF,COL,0,BUF,4,REG
2023020127,20232024,2,2023-10-29,2023-10-29T21:00:00Z,OFF,MIN,3,NJD,4,REG
2023020128,20232024,2,2023-10-29,2023-10-29T21:00:00Z,OFF,SJS,1,WSH,3,REG
2023020129,20232024,2,2023-10-29,2023-10-29T23:00:00Z,OFF,CGY,2,EDM,5,REG
2023020130,20232024,2,2023-10-30,2023-10-30T23:00:00Z,OFF,FLA,2,BOS,3,OT
2023020131,20232024,2,2023-10-30,2023-10-30T23:00:00Z,OFF,CAR,3,PHI,2,REG
2023020132,20232024,2,2023-10-30,2023-10-30T23:00:00Z,OFF,ANA,4,PIT,3,REG
2023020133,20232024,2,2023-10-30,2023-10-30T23:00:00Z,OFF,SEA,4,TBL,3,OT
2023020134,20232024,2,2023-10-30,2023-10-30T23:30:00Z,OFF,DET,4,NYI,3,OT
2023020135,20232024,2,2023-10-30,2023-10-30T23:30:00Z,OFF,NYR,3,WPG,2,OT
2023020136,20232024,2,2023-10-30,2023-10-31T00:00:00Z,OFF,CBJ,3,DAL,5,REG
2023020137,20232024,2,2023-10-30,2023-10-31T02:00:00Z,OFF,CHI,1,ARI,8,REG
2023020138,20232024,2,2023-10-30,2023-10-31T02:00:00Z,OFF,MTL,2,VGK,3,SO
2023020139,20232024,2,2023-10-31,2023-11-01T00:00:00Z,OFF,LAK,4,TOR,1,REG
2023020140,20232024,2,2023-10-31,2023-11-01T02:00:00Z,OFF,NSH,2,VAN,5,REG
2023020141,20232024,2,2023-11-01,2023-11-01T23:00:00Z,OFF,BUF,5,PHI,2,REG
2023020142,20232024,2,2023-11-01,2023-11-02T00:30:00Z,OFF,DAL,4,CGY,3,REG
2023020143,20232024,2,2023-11-01,2023-11-02T01:30:00Z,OFF,STL,1,COL,4,REG
2023020144,20232024,2,2023-11-01,2023-11-02T02:00:00Z,OFF,ARI,3,ANA,4,OT
2023020145,20232024,2,2023-11-02,2023-11-02T23:30:00Z,OFF,TOR,2,BOS,3,SO
2023020146,20232024,2,2023-11-02,2023-11-02T23:00:00Z,OFF,TBL,2,CBJ,4,REG
2023020147,20232024,2,2023-11-02,2023-11-02T23:00:00Z,OFF,FLA,2,DET,0,REG
2023020148,20232024,2,2023-11-02,2023-11-02T23:00:00Z,OFF,CAR,1,NYR,2,REG
2023020149,20232024,2,2023-11-02,2023-11-02T23:00:00Z,OFF,LAK,3,OTT,2,REG
2023020150,20232024,2,2023-11-02,2023-11-02T23:00:00Z,OFF,NYI,3,WSH,0,REG
2023020151,20232024,2,2023-11-02,2023-11-03T00:00:00Z,OFF,NJD,5,MIN,3,REG
2023020152,20232024,2,2023-11-02,2023-11-03T01:00:00Z,OFF,DAL,4,EDM,3,REG
2023020153,20232024,2,2023-11-02,2023-11-03T02:00:00Z,OFF,MTL,2,ARI,3,REG
2023020154,20232024,2,2023-11-02,2023-11-03T02:00:00Z,OFF,NSH,2,SEA,4,REG
2023020155,20232024,2,2023-11-02,2023-11-03T02:00:00Z,OFF,WPG,2,VGK,5,REG
2023020156,20232024,2,2023-11-02,2023-11-03T02:30:00Z,OFF,VAN,10,SJS,1,REG
2023020157,20232024,2,2023-11-03,2023-11-03T23:00:00Z,OFF,PHI,5,BUF,1,REG
2023020158,20232024,2,2023-11-03,2023-11-04T00:00:00Z,OFF,NJD,1,STL,4,REG
2023020159,20232024,2,2023-11-04,2023-11-04T19:00:00Z,OFF,NSH,5,EDM,2,REG
2023020160,20232024,2,2023-11-04,2023-11-04T20:00:00Z,OFF,WPG,5,ARI,3,REG
2023020161,20232024,2,2023-11-04,2023-11-04T23:00:00Z,OFF,BOS,4,DET,5,REG
2023020162,20232024,2,2023-11-04,2023-11-04T23:00:00Z,OFF,TBL,6,OTT,4,REG
2023020163,20232024,2,2023-11-04,2023-11-04T23:30:00Z,OFF,LAK,5,PHI,0,REG
2023020164,20232024,2,2023-11-04,2023-11-04T23:00:00Z,OFF,MTL,3,STL,6,REG
2023020165,20232024,2,2023-11-04,2023-11-04T23:00:00Z,OFF,BUF,6,TOR,4,REG
2023020166,20232024,2,2023-11-04,2023-11-04T23:00:00Z,OFF,CBJ,1,WSH,2,REG
2023020167,20232024,2,2023-11-04,2023-11-04T23:30:00Z,OFF,CAR,4,NYI,3,OT
2023020168,20232024,2,2023-11-04,2023-11-05T00:00:00Z,OFF,FLA,2,CHI,5,REG
2023020169,20232024,2,2023-11-04,2023-11-05T00:00:00Z,OFF,NYR,4,MIN,5,SO
2023020170,20232024,2,2023-11-04,2023-11-05T02:00:00Z,OFF,CGY,6,SEA,3,REG
2023020171,20232024,2,2023-11-04,2023-11-05T02:00:00Z,OFF,PIT,10,SJS,2,REG
2023020172,20232024,2,2023-11-04,2023-11-05T02:00:00Z,OFF,DAL,0,VAN,2,REG
2023020173,20232024,2,2023-11-04,2023-11-05T02:00:00Z,OFF,COL,0,VGK,7,REG
2023020174,20232024,2,2023-11-05,2023-11-06T00:00:00Z,OFF,NJD,4,CHI,2,REG
2023020175,20232024,2,2023-11-05,2023-11-06T01:00:00Z,OFF,VGK,2,ANA,4,REG
2023020176,20232024,2,2023-11-06,2023-11-07T00:00:00Z,OFF,CBJ,4,FLA,5,OT
2023020177,20232024,2,2023-11-06,2023-11-07T00:00:00Z,OFF,TBL,5,TOR,6,OT
2023020178,20232024,2,2023-11-06,2023-11-07T01:00:00Z,OFF,BOS,3,DAL,2,REG
2023020179,20232024,2,2023-11-06,2023-11-07T03:00:00Z,OFF,EDM,2,VAN,6,REG
2023020180,20232024,2,2023-11-07,2023-11-08T00:00:00Z,OFF,BUF,2,CAR,3,OT
2023020181,20232024,2,2023-11-07,2023-11-08T00:00:00Z,OFF,TBL,5,MTL,3,REG
2023020182,20232024,2,2023-11-07,2023-11-08T00:30:00Z,OFF,MIN,4,NYI,2,REG
2023020183,20232024,2,2023-11-07,2023-11-08T00:30:00Z,OFF,DET,3,NYR,5,REG
2023020184,20232024,2,2023-11-07,2023-11-08T01:00:00Z,OFF,WPG,5,STL,2,REG
2023020185,20232024,2,2023-11-07,2023-11-08T02:00:00Z,OFF,SEA,3,ARI,4,SO
2023020186,20232024,2,2023-11-07,2023-11-08T02:00:00Z,OFF,NSH,2,CGY,4,REG
2023020187,20232024,2,2023-11-07,2023-11-08T03:00:00Z,OFF,PIT,2,ANA,0,REG
2023020188,20232024,2,2023-11-07,2023-11-08T03:00:00Z,OFF,NJD,3,COL,6,REG
2023020189,20232024,2,2023-11-07,2023-11-08T03:30:00Z,OFF,PHI,1,SJS,2,REG
2023020190,20232024,2,2023-11-08,2023-11-09T00:00:00Z,OFF,OTT,6,TOR,3,REG
2023020191,20232024,2,2023-11-08,2023-11-09T00:30:00Z,OFF,FLA,4,WSH,3,OT
2023020192,20232024,2,2023-11-08,2023-11-09T03:00:00Z,OFF,LAK,4,VGK,1,REG
2023020193,20232024,2,2023-11-09,2023-11-10T00:00:00Z,OFF,NYI,2,BOS,5,REG
2023020194,20232024,2,2023-11-09,2023-11-10T00:30:00Z,OFF,DAL,5,CBJ,2,REG
2023020195,20232024,2,2023-11-09,2023-11-10T00:00:00Z,OFF,MTL,3,DET,2,OT
2023020196,20232024,2,2023-11-09,2023-11-10T00:00:00Z,OFF,MIN,1,NYR,4,REG
2023020197,20232024,2,2023-11-09,2023-11-10T00:00:00Z,OFF,VAN,5,OTT,2,REG
2023020198,20232024,2,2023-11-09,2023-11-10T00:00:00Z,OFF,CHI,5,TBL,3,REG
2023020199,20232024,2,2023-11-09,2023-11-10T01:00:00Z,OFF,ARI,1,STL,2,REG
2023020200,20232024,2,2023-11-09,2023-11-10T01:00:00Z,OFF,NSH,3,WPG,6,REG
2023020201,20232024,2,2023-11-09,2023-11-10T02:00:00Z,OFF,SEA,4,COL,3,REG
2023020202,20232024,2,2023-11-09,2023-11-10T03:30:00Z,OFF,PIT,4,LAK,3,OT
2023020203,20232024,2,2023-11-09,2023-11-10T03:30:00Z,OFF,EDM,2,SJS,3,REG
2023020204,20232024,2,2023-11-10,2023-11-11T00:00:00Z,OFF,MIN,2,BUF,3,REG
2023020205,20232024,2,2023-11-10,2023-11-11T00:00:00Z,OFF,CAR,2,FLA,5,REG
2023020206,20232024,2,2023-11-10,2023-11-11T00:00:00Z,OFF,WSH,4,NJD,2,REG
2023020207,20232024,2,2023-11-10,2023-11-11T00:00:00Z,OFF,CGY,4,TOR,5,SO
2023020208,20232024,2,2023-11-10,2023-11-11T03:00:00Z,OFF,PHI,6,ANA,3,REG
2023020209,20232024,2,2023-11-10,2023-11-11T03:00:00Z,OFF,SJS,0,VGK,5,REG
2023020210,20232024,2,2023-11-11,2023-11-11T18:00:00Z,OFF,CBJ,4,DET,5,REG
2023020211,20232024,2,2023-11-11,2023-11-11T20:00:00Z,OFF,DAL,3,WPG,2,REG
2023020212,20232024,2,2023-11-11,2023-11-12T00:00:00Z,OFF,BOS,2,MTL,3,OT
2023020213,20232024,2,2023-11-11,2023-11-12T00:00:00Z,OFF,CGY,1,OTT,4,REG
2023020214,20232024,2,2023-11-11,2023-11-12T00:00:00Z,OFF,CAR,4,TBL,0,REG
2023020215,20232024,2,2023-11-11,2023-11-12T00:00:00Z,OFF,VAN,2,TOR,5,REG
2023020216,20232024,2,2023-11-11,2023-11-12T00:30:00Z,OFF,WSH,4,NYI,1,REG
2023020217,20232024,2,2023-11-11,2023-11-12T00:30:00Z,OFF,BUF,0,PIT,4,REG
2023020218,20232024,2,2023-11-11,2023-11-12T01:00:00Z,OFF,ARI,7,NSH,5,REG
2023020219,20232024,2,2023-11-11,2023-11-12T02:00:00Z,OFF,STL,8,COL,2,REG
2023020220,20232024,2,2023-11-11,2023-11-12T03:00:00Z,OFF,EDM,4,SEA,1,REG
2023020221,20232024,2,2023-11-11,2023-11-12T03:30:00Z,OFF,PHI,4,LAK,2,REG
2023020222,20232024,2,2023-11-12,2023-11-12T18:00:00Z,OFF,CHI,3,FLA,4,REG
2023020223,20232024,2,2023-11-12,2023-11-12T23:00:00Z,OFF,DAL,8,MIN,3,REG
2023020224,20232024,2,2023-11-12,2023-11-13T00:00:00Z,OFF,VAN,5,MTL,2,REG
2023020225,20232024,2,2023-11-12,2023-11-13T00:00:00Z,OFF,CBJ,3,NYR,4,SO
2023020226,20232024,2,2023-11-12,2023-11-13T01:00:00Z,OFF,SJS,1,ANA,4,REG
2023020227,20232024,2,2023-11-13,2023-11-14T01:30:00Z,OFF,NYI,1,EDM,4,REG
2023020228,20232024,2,2023-11-13,2023-11-14T03:00:00Z,OFF,COL,5,SEA,1,REG
2023020229,20232024,2,2023-11-14,2023-11-15T00:00:00Z,OFF,BOS,5,BUF,2,REG
2023020230,20232024,2,2023-11-14,2023-11-15T00:00:00Z,OFF,PIT,5,CBJ,3,REG
2023020231,20232024,2,2023-11-14,2023-11-15T00:00:00Z,OFF,CGY,2,MTL,1,REG
2023020232,20232024,2,2023-11-14,2023-11-15T00:00:00Z,OFF,VGK,0,WSH,3,REG
2023020233,20232024,2,2023-11-14,2023-11-15T01:00:00Z,OFF,ARI,3,DAL,4,OT
2023020234,20232024,2,2023-11-14,2023-11-15T01:00:00Z,OFF,ANA,3,NSH,2,REG
2023020235,20232024,2,2023-11-14,2023-11-15T01:00:00Z,OFF,TBL,0,STL,5,REG
2023020236,20232024,2,2023-11-14,2023-11-15T01:00:00Z,OFF,NJD,3,WPG,6,REG
2023020237,20232024,2,2023-11-14,2023-11-15T03:30:00Z,OFF,FLA,5,SJS,3,REG
2023020238,20232024,2,2023-11-15,2023-11-16T00:30:00Z,OFF,PHI,3,CAR,1,REG
2023020239,20232024,2,2023-11-15,2023-11-16T01:30:00Z,OFF,SEA,3,EDM,4,OT
2023020240,20232024,2,2023-11-15,2023-11-16T02:00:00Z,OFF,ANA,2,COL,8,REG
2023020241,20232024,2,2023-11-15,2023-11-16T03:00:00Z,OFF,NYI,3,VAN,4,OT
2023020242,20232024,2,2023-11-16,2023-11-16T19:00:00Z,OFF,DET,4,OTT,5,OT
2023020243,20232024,2,2023-11-16,2023-11-17T00:00:00Z,OFF,ARI,3,CBJ,2,REG
2023020244,20232024,2,2023-11-16,2023-11-17T00:00:00Z,OFF,VGK,6,MTL,5,REG
2023020245,20232024,2,2023-11-16,2023-11-17T00:00:00Z,OFF,NJD,5,PIT,2,REG
2023020246,20232024,2,2023-11-16,2023-11-17T01:00:00Z,OFF,TBL,4,CHI,2,REG
2023020247,20232024,2,2023-11-16,2023-11-17T02:00:00Z,OFF,VAN,2,CGY,5,REG
2023020248,20232024,2,2023-11-16,2023-11-17T03:00:00Z,OFF,NYI,3,SEA,4,SO
2023020249,20232024,2,2023-11-16,2023-11-17T03:30:00Z,OFF,FLA,1,LAK,2,REG
2023020250,20232024,2,2023-11-16,2023-11-17T03:30:00Z,OFF,STL,1,SJS,5,REG
2023020251,20232024,2,2023-11-17,2023-11-17T19:00:00Z,OFF,TOR,3,DET,2,REG
2023020252,20232024,2,2023-11-17,2023-11-18T01:00:00Z,OFF,BUF,2,WPG,3,REG
2023020253,20232024,2,2023-11-17,2023-11-18T03:00:00Z,OFF,FLA,2,ANA,1,REG
2023020254,20232024,2,2023-11-18,2023-11-18T16:00:00Z,OFF,MIN,1,OTT,2,SO
2023020255,20232024,2,2023-11-18,2023-11-18T18:00:00Z,OFF,VGK,3,PHI,4,OT
2023020256,20232024,2,2023-11-18,2023-11-18T19:00:00Z,OFF,CHI,2,NSH,4,REG
2023020257,20232024,2,2023-11-18,2023-11-18T21:00:00Z,OFF,EDM,4,TBL,6,REG
2023020258,20232024,2,2023-11-18,2023-11-19T00:00:00Z,OFF,MTL,2,BOS,5,REG
2023020259,20232024,2,2023-11-18,2023-11-19T00:00:00Z,OFF,PIT,2,CAR,4,REG
2023020260,20232024,2,2023-11-18,2023-11-19T00:00:00Z,OFF,NYI,5,CGY,4,SO
2023020261,20232024,2,2023-11-18,2023-11-19T00:00:00Z,OFF,NYR,5,NJD,3,REG
2023020262,20232024,2,2023-11-18,2023-11-19T00:00:00Z,OFF,ARI,2,WPG,5,REG
2023020263,20232024,2,2023-11-18,2023-11-19T00:30:00Z,OFF,CBJ,3,WSH,4,REG
2023020264,20232024,2,2023-11-18,2023-11-19T01:00:00Z,OFF,COL,6,DAL,3,REG
2023020265,20232024,2,2023-11-18,2023-11-19T03:00:00Z,OFF,SEA,4,VAN,3,REG
2023020266,20232024,2,2023-11-18,2023-11-19T03:30:00Z,OFF,STL,1,LAK,5,REG
