id,season,gameType,gameDate,startTimeUTC,gameState,awayTeam.abbrev,awayTeam.score,homeTeam.abbrev,homeTeam.score,gameOutcome.lastPeriodType
2022020106,20222023,2,2022-10-25,2022-10-26T02:30:00Z,OFF,TBL,2,LAK,4,REG
2022020107,20222023,2,2022-10-25,2022-10-26T02:30:00Z,OFF,VGK,4,SJS,2,REG
2022020108,20222023,2,2022-10-26,2022-10-26T23:30:00Z,OFF,NYR,0,NYI,3,REG
2022020109,20222023,2,2022-10-26,2022-10-27T00:00:00Z,OFF,EDM,3,STL,1,REG
2022020110,20222023,2,2022-10-26,2022-10-27T02:00:00Z,OFF,TBL,4,ANA,2,REG
2022020111,20222023,2,2022-10-27,2022-10-27T23:00:00Z,OFF,DET,1,BOS,5,REG
2022020112,20222023,2,2022-10-27,2022-10-27T23:00:00Z,OFF,FLA,3,PHI,4,REG
2022020113,20222023,2,2022-10-27,2022-10-27T23:00:00Z,OFF,MIN,4,OTT,2,REG
2022020114,20222023,2,2022-10-27,2022-10-27T23:00:00Z,OFF,MTL,3,BUF,2,REG
2022020115,20222023,2,2022-10-27,2022-10-28T00:00:00Z,OFF,STL,2,NSH,6,REG
2022020116,20222023,2,2022-10-27,2022-10-28T00:30:00Z,OFF,EDM,6,CHI,5,REG
2022020117,20222023,2,2022-10-27,2022-10-28T00:30:00Z,OFF,WSH,0,DAL,2,REG
2022020118,20222023,2,2022-10-27,2022-10-28T02:00:00Z,OFF,VAN,5,SEA,4,REG
2022020119,20222023,2,2022-10-27,2022-10-28T02:30:00Z,OFF,TOR,3,SJS,4,OT
2022020120,20222023,2,2022-10-27,2022-10-28T02:30:00Z,OFF,WPG,6,LAK,4,REG
2022020121,20222023,2,2022-10-28,2022-10-28T22:00:00Z,OFF,ANA,0,VGK,4,REG
2022020122,20222023,2,2022-10-28,2022-10-28T23:00:00Z,OFF,BOS,4,CBJ,0,REG
2022020123,20222023,2,2022-10-28,2022-10-28T23:00:00Z,OFF,COL,0,NJD,1,REG
2022020124,20222023,2,2022-10-28,2022-10-28T23:00:00Z,OFF,NYI,6,CAR,2,REG
2022020125,20222023,2,2022-10-28,2022-10-29T02:00:00Z,OFF,PIT,1,VAN,5,REG
2022020126,20222023,2,2022-10-28,2022-10-29T02:30:00Z,OFF,WPG,3,ARI,2,OT
2022020127,20222023,2,2022-10-29,2022-10-29T18:00:00Z,OFF,NYR,6,DAL,3,REG
2022020128,20222023,2,2022-10-29,2022-10-29T20:00:00Z,OFF,OTT,3,FLA,5,REG
2022020129,20222023,2,2022-10-29,2022-10-29T20:30:00Z,OFF,TBL,4,SJS,3,REG
2022020130,20222023,2,2022-10-29,2022-10-29T23:00:00Z,OFF,CAR,4,PHI,3,OT
2022020131,20222023,2,2022-10-29,2022-10-29T23:00:00Z,OFF,CHI,3,BUF,4,OT
2022020132,20222023,2,2022-10-29,2022-10-29T23:00:00Z,OFF,MIN,1,DET,2,REG
2022020133,20222023,2,2022-10-29,2022-10-29T23:00:00Z,OFF,MTL,7,STL,4,REG
2022020134,20222023,2,2022-10-29,2022-10-29T23:00:00Z,OFF,TOR,2,LAK,4,REG
2022020135,20222023,2,2022-10-29,2022-10-29T23:30:00Z,OFF,COL,4,NYI,5,REG
2022020136,20222023,2,2022-10-29,2022-10-30T00:00:00Z,OFF,WSH,3,NSH,0,REG
2022020137,20222023,2,2022-10-29,2022-10-30T02:00:00Z,OFF,EDM,3,CGY,2,REG
2022020138,20222023,2,2022-10-29,2022-10-30T02:00:00Z,OFF,PIT,1,SEA,3,REG
2022020139,20222023,2,2022-10-30,2022-10-30T18:00:00Z,OFF,CBJ,1,NJD,7,REG
2022020140,20222023,2,2022-10-30,2022-10-30T23:00:00Z,OFF,MIN,4,CHI,3,SO
2022020141,20222023,2,2022-10-30,2022-10-31T00:00:00Z,OFF,NYR,3,ARI,2,REG
2022020142,20222023,2,2022-10-30,2022-10-31T00:00:00Z,OFF,TOR,3,ANA,4,OT
2022020143,20222023,2,2022-10-30,2022-10-31T00:00:00Z,OFF,WPG,1,VGK,2,OT
2022020144,20222023,2,2022-10-31,2022-10-31T23:00:00Z,OFF,DET,3,BUF,8,REG
2022020145,20222023,2,2022-10-31,2022-10-31T23:00:00Z,OFF,WSH,2,CAR,3,SO
2022020146,20222023,2,2022-10-31,2022-11-01T00:00:00Z,OFF,LAK,5,STL,1,REG
2022020147,20222023,2,2022-11-01,2022-11-02T00:00:00Z,OFF,BOS,6,PIT,5,OT
2022020148,20222023,2,2022-11-01,2022-11-01T23:00:00Z,OFF,OTT,3,TBL,4,REG
2022020149,20222023,2,2022-11-01,2022-11-01T23:00:00Z,OFF,PHI,0,NYR,1,OT
2022020150,20222023,2,2022-11-01,2022-11-01T23:00:00Z,OFF,VGK,3,WSH,2,OT
2022020151,20222023,2,2022-11-01,2022-11-02T00:00:00Z,OFF,MTL,1,MIN,4,REG
2022020152,20222023,2,2022-11-01,2022-11-02T00:30:00Z,OFF,NYI,3,CHI,1,REG
2022020153,20222023,2,2022-11-01,2022-11-02T00:30:00Z,OFF,LAK,2,DAL,5,REG
2022020154,20222023,2,2022-11-01,2022-11-02T01:00:00Z,OFF,NSH,4,EDM,7,REG
2022020155,20222023,2,2022-11-01,2022-11-02T01:00:00Z,OFF,SEA,5,CGY,4,REG
2022020156,20222023,2,2022-11-01,2022-11-02T02:00:00Z,OFF,FLA,1,ARI,3,REG
2022020157,20222023,2,2022-11-01,2022-11-02T02:00:00Z,OFF,NJD,5,VAN,2,REG
2022020158,20222023,2,2022-11-01,2022-11-02T02:30:00Z,OFF,ANA,6,SJS,5,SO
2022020159,20222023,2,2022-11-02,2022-11-02T23:00:00Z,OFF,PHI,2,TOR,5,REG
2022020160,20222023,2,2022-11-02,2022-11-02T23:30:00Z,OFF,PIT,3,BUF,6,REG
2022020161,20222023,2,2022-11-03,2022-11-03T23:30:00Z,OFF,BOS,5,NYR,2,REG
2022020162,20222023,2,2022-11-03,2022-11-03T23:00:00Z,OFF,CAR,4,TBL,3,SO
2022020163,20222023,2,2022-11-03,2022-11-03T23:00:00Z,OFF,VGK,5,OTT,4,REG
2022020164,20222023,2,2022-11-03,2022-11-03T23:00:00Z,OFF,WSH,1,DET,3,REG
2022020165,20222023,2,2022-11-03,2022-11-04T00:00:00Z,OFF,MTL,2,WPG,3,OT
2022020166,20222023,2,2022-11-03,2022-11-04T00:00:00Z,OFF,NYI,5,STL,2,REG
2022020167,20222023,2,2022-11-03,2022-11-04T00:00:00Z,OFF,SEA,4,MIN,0,REG
2022020168,20222023,2,2022-11-03,2022-11-04T00:30:00Z,OFF,LAK,1,CHI,2,OT
2022020169,20222023,2,2022-11-03,2022-11-04T01:00:00Z,OFF,NSH,4,CGY,1,REG
2022020170,20222023,2,2022-11-03,2022-11-04T01:00:00Z,OFF,NJD,4,EDM,3,REG
2022020171,20222023,2,2022-11-03,2022-11-04T02:00:00Z,OFF,ANA,5,VAN,8,REG
2022020172,20222023,2,2022-11-03,2022-11-04T02:00:00Z,OFF,DAL,7,ARI,2,REG
2022020173,20222023,2,2022-11-03,2022-11-04T02:30:00Z,OFF,FLA,4,SJS,3,SO
2022020174,20222023,2,2022-11-04,2022-11-04T23:00:00Z,OFF,BUF,3,CAR,5,REG
2022020175,20222023,2,2022-11-04,2022-11-04T18:00:00Z,OFF,CBJ,3,COL,6,REG
2022020176,20222023,2,2022-11-05,2022-11-05T19:00:00Z,OFF,CHI,0,WPG,4,REG
2022020177,20222023,2,2022-11-05,2022-11-05T20:00:00Z,OFF,DAL,6,EDM,2,REG
2022020178,20222023,2,2022-11-05,2022-11-05T23:00:00Z,OFF,ARI,3,WSH,2,REG
2022020179,20222023,2,2022-11-05,2022-11-05T23:00:00Z,OFF,BOS,1,TOR,2,REG
2022020180,20222023,2,2022-11-05,2022-11-05T23:00:00Z,OFF,BUF,3,TBL,5,REG
2022020181,20222023,2,2022-11-05,2022-11-05T17:00:00Z,OFF,NYI,0,DET,3,REG
2022020182,20222023,2,2022-11-05,2022-11-05T23:00:00Z,OFF,PHI,2,OTT,1,REG
2022020183,20222023,2,2022-11-05,2022-11-05T23:00:00Z,OFF,SEA,3,PIT,2,REG
2022020184,20222023,2,2022-11-05,2022-11-05T23:00:00Z,OFF,VGK,6,MTL,4,REG
2022020185,20222023,2,2022-11-05,2022-11-05T18:00:00Z,OFF,COL,5,CBJ,1,REG
2022020186,20222023,2,2022-11-05,2022-11-06T02:00:00Z,OFF,NSH,4,VAN,3,SO
2022020187,20222023,2,2022-11-05,2022-11-06T02:00:00Z,OFF,NJD,4,CGY,3,OT
2022020188,20222023,2,2022-11-05,2022-11-06T02:30:00Z,OFF,ANA,5,SJS,4,SO
2022020189,20222023,2,2022-11-05,2022-11-06T02:30:00Z,OFF,FLA,4,LAK,5,REG
2022020190,20222023,2,2022-11-06,2022-11-06T22:00:00Z,OFF,DET,3,NYR,2,OT
2022020191,20222023,2,2022-11-06,2022-11-06T22:00:00Z,OFF,TOR,3,CAR,1,REG
2022020192,20222023,2,2022-11-06,2022-11-07T02:00:00Z,OFF,FLA,5,ANA,3,REG
2022020193,20222023,2,2022-11-07,2022-11-08T00:00:00Z,OFF,CGY,3,NYI,4,OT
2022020194,20222023,2,2022-11-07,2022-11-08T00:00:00Z,OFF,STL,1,BOS,3,REG
2022020195,20222023,2,2022-11-07,2022-11-08T01:00:00Z,OFF,EDM,4,WSH,5,REG
2022020196,20222023,2,2022-11-08,2022-11-09T00:00:00Z,OFF,ARI,4,BUF,1,REG
2022020197,20222023,2,2022-11-08,2022-11-09T00:00:00Z,OFF,CGY,2,NJD,3,REG
2022020198,20222023,2,2022-11-08,2022-11-09T00:00:00Z,OFF,NYI,4,NYR,3,REG
2022020199,20222023,2,2022-11-08,2022-11-09T00:00:00Z,OFF,STL,1,PHI,5,REG
2022020200,20222023,2,2022-11-08,2022-11-09T00:00:00Z,OFF,VAN,6,OTT,4,REG
2022020201,20222023,2,2022-11-08,2022-11-09T00:00:00Z,OFF,VGK,4,TOR,3,OT
2022020202,20222023,2,2022-11-08,2022-11-09T00:30:00Z,OFF,EDM,3,TBL,2,REG
2022020203,20222023,2,2022-11-08,2022-11-09T00:00:00Z,OFF,MTL,3,DET,2,SO
2022020204,20222023,2,2022-11-08,2022-11-09T01:00:00Z,OFF,DAL,1,WPG,5,REG
2022020205,20222023,2,2022-11-08,2022-11-09T03:00:00Z,OFF,NSH,1,SEA,5,REG
2022020206,20222023,2,2022-11-08,2022-11-09T03:30:00Z,OFF,MIN,0,LAK,1,REG
2022020207,20222023,2,2022-11-09,2022-11-10T00:00:00Z,OFF,CAR,0,FLA,3,REG
2022020208,20222023,2,2022-11-09,2022-11-10T00:30:00Z,OFF,PIT,4,WSH,1,REG
2022020209,20222023,2,2022-11-09,2022-11-10T00:30:00Z,OFF,VAN,2,MTL,5,REG
2022020210,20222023,2,2022-11-09,2022-11-10T03:00:00Z,OFF,MIN,4,ANA,1,REG
2022020211,20222023,2,2022-11-10,2022-11-11T00:00:00Z,OFF,CGY,1,BOS,3,REG
2022020212,20222023,2,2022-11-10,2022-11-11T00:00:00Z,OFF,EDM,2,CAR,7,REG
2022020213,20222023,2,2022-11-10,2022-11-11T00:00:00Z,OFF,OTT,3,NJD,4,OT
2022020214,20222023,2,2022-11-10,2022-11-11T00:00:00Z,OFF,PHI,2,CBJ,5,REG
2022020215,20222023,2,2022-11-10,2022-11-11T00:00:00Z,OFF,VGK,7,BUF,4,REG
2022020216,20222023,2,2022-11-10,2022-11-11T00:30:00Z,OFF,ARI,2,NYI,0,REG
2022020217,20222023,2,2022-11-10,2022-11-11T00:00:00Z,OFF,NYR,8,DET,2,REG
2022020218,20222023,2,2022-11-10,2022-11-11T01:00:00Z,OFF,SJS,3,STL,5,REG
2022020219,20222023,2,2022-11-10,2022-11-11T02:00:00Z,OFF,NSH,3,COL,5,REG
2022020220,20222023,2,2022-11-10,2022-11-11T03:30:00Z,OFF,CHI,1,LAK,2,OT
2022020221,20222023,2,2022-11-11,2022-11-12T00:00:00Z,OFF,PIT,4,TOR,2,REG
2022020222,20222023,2,2022-11-11,2022-11-12T00:00:00Z,OFF,TBL,1,WSH,5,REG
2022020223,20222023,2,2022-11-11,2022-11-12T01:30:00Z,OFF,SJS,5,DAL,4,REG
2022020224,20222023,2,2022-11-11,2022-11-12T03:00:00Z,OFF,MIN,1,SEA,0,REG
2022020225,20222023,2,2022-11-12,2022-11-12T18:00:00Z,OFF,OTT,4,PHI,1,REG
2022020226,20222023,2,2022-11-12,2022-11-12T21:00:00Z,OFF,EDM,4,FLA,2,REG
2022020227,20222023,2,2022-11-12,2022-11-13T00:00:00Z,OFF,ARI,2,NJD,4,REG
2022020228,20222023,2,2022-11-12,2022-11-13T00:00:00Z,OFF,BOS,3,BUF,1,REG
2022020229,20222023,2,2022-11-12,2022-11-13T00:00:00Z,OFF,PIT,4,MTL,5,OT
2022020230,20222023,2,2022-11-12,2022-11-13T00:00:00Z,OFF,VAN,2,TOR,3,REG
2022020231,20222023,2,2022-11-12,2022-11-13T00:30:00Z,OFF,CBJ,3,NYI,4,OT
2022020232,20222023,2,2022-11-12,2022-11-13T01:00:00Z,OFF,NYR,1,NSH,2,REG
2022020233,20222023,2,2022-11-12,2022-11-13T02:00:00Z,OFF,CAR,1,COL,4,REG
2022020234,20222023,2,2022-11-12,2022-11-13T03:00:00Z,OFF,CHI,3,ANA,2,REG
2022020235,20222023,2,2022-11-12,2022-11-13T03:00:00Z,OFF,STL,3,VGK,2,REG
2022020236,20222023,2,2022-11-12,2022-11-13T03:00:00Z,OFF,WPG,2,CGY,3,REG
2022020237,20222023,2,2022-11-12,2022-11-13T03:30:00Z,OFF,DET,3,LAK,4,REG
2022020238,20222023,2,2022-11-13,2022-11-13T18:00:00Z,OFF,DAL,5,PHI,1,REG
2022020239,20222023,2,2022-11-13,2022-11-14T00:00:00Z,OFF,ARI,1,NYR,4,REG
2022020240,20222023,2,2022-11-13,2022-11-13T23:00:00Z,OFF,SJS,3,MIN,2,SO
2022020241,20222023,2,2022-11-13,2022-11-13T23:00:00Z,OFF,VAN,2,BOS,5,REG
2022020242,20222023,2,2022-11-13,2022-11-14T00:00:00Z,OFF,WSH,3,TBL,6,REG
2022020243,20222023,2,2022-11-13,2022-11-14T01:00:00Z,OFF,WPG,3,SEA,2,OT
2022020244,20222023,2,2022-11-14,2022-11-14T22:30:00Z,OFF,NYI,4,OTT,2,REG
2022020245,20222023,2,2022-11-14,2022-11-15T01:30:00Z,OFF,CAR,3,CHI,0,REG
2022020246,20222023,2,2022-11-14,2022-11-15T01:30:00Z,OFF,LAK,5,CGY,6,REG
2022020247,20222023,2,2022-11-14,2022-11-15T02:00:00Z,OFF,STL,3,COL,2,REG
2022020248,20222023,2,2022-11-15,2022-11-16T00:00:00Z,OFF,DAL,4,TBL,5,OT
2022020249,20222023,2,2022-11-15,2022-11-16T00:00:00Z,OFF,NJD,5,MTL,1,REG
2022020250,20222023,2,2022-11-15,2022-11-16T00:30:00Z,OFF,PHI,4,CBJ,5,OT
2022020251,20222023,2,2022-11-15,2022-11-16T00:00:00Z,OFF,TOR,5,PIT,2,REG
2022020252,20222023,2,2022-11-15,2022-11-16T00:00:00Z,OFF,VAN,5,BUF,4,REG
2022020253,20222023,2,2022-11-15,2022-11-16T00:00:00Z,OFF,WSH,2,FLA,5,REG
2022020254,20222023,2,2022-11-15,2022-11-16T01:00:00Z,OFF,MIN,1,NSH,2,REG
2022020255,20222023,2,2022-11-15,2022-11-16T03:00:00Z,OFF,DET,2,ANA,3,OT
2022020256,20222023,2,2022-11-15,2022-11-16T03:00:00Z,OFF,SJS,5,VGK,2,REG
2022020257,20222023,2,2022-11-16,2022-11-17T00:00:00Z,OFF,BUF,1,OTT,4,REG
2022020258,20222023,2,2022-11-16,2022-11-17T00:30:00Z,OFF,STL,5,CHI,2,REG
2022020259,20222023,2,2022-11-16,2022-11-17T03:00:00Z,OFF,LAK,3,EDM,1,REG
2022020260,20222023,2,2022-11-17,2022-11-18T00:00:00Z,OFF,CGY,1,TBL,4,REG
2022020261,20222023,2,2022-11-17,2022-11-18T00:00:00Z,OFF,COL,3,CAR,2,OT
2022020262,20222023,2,2022-11-17,2022-11-18T00:00:00Z,OFF,DAL,6,FLA,4,REG
2022020263,20222023,2,2022-11-17,2022-11-18T00:00:00Z,OFF,MTL,4,CBJ,6,REG
2022020264,20222023,2,2022-11-17,2022-11-18T00:00:00Z,OFF,NJD,3,TOR,2,OT
2022020265,20222023,2,2022-11-17,2022-11-18T00:00:00Z,OFF,PHI,1,BOS,4,REG
2022020266,20222023,2,2022-11-17,2022-11-18T01:00:00Z,OFF,ANA,2,WPG,3,REG
